flight_date,flight_status,departure_airport,departure_timezone,departure_iata,departure_delay_minutes,departure_scheduled,departure_estimated,departure_actual,arrival_airport,arrival_timezone,arrival_iata,arrival_scheduled,arrival_delay_minutes,arrival_estimated,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,year,month,day,day_of_week,total_delay_minutes,route,is_delayed
2025-12-23,scheduled,"Blaise Diagne International Airport
",Unknown,DSS,0.0,2025-12-23 22:15:00+00:00,2025-12-23 22:15:00+00:00,,Conakry,Africa/Conakry,CKY,2025-12-23 23:35:00+00:00,0.0,,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,23,Tuesday,0.0,DSS → CKY,False
2025-12-23,scheduled,Bamako,Africa/Bamako,BKO,89.0,2025-12-23 22:45:00+00:00,2025-12-23 22:45:00+00:00,2025-12-24 00:30:00+00:00,Felix Houphouet Boigny,Africa/Abidjan,ABJ,2025-12-24 00:20:00+00:00,88.0,2025-12-24 01:48:00+00:00,,Tunisair,TU,TAR,400,TU400,TAR400,2025,12,23,Tuesday,177.0,BKO → ABJ,True
2025-12-23,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-23 22:25:00+00:00,2025-12-23 22:25:00+00:00,,Mohamed V,Africa/Casablanca,CMN,2025-12-24 01:10:00+00:00,0.0,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,23,Tuesday,0.0,TUN → CMN,False
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,122.0,2025-12-23 22:10:00+00:00,2025-12-23 22:10:00+00:00,2025-12-24 00:44:00+00:00,Cairo International Airport,Africa/Cairo,CAI,2025-12-24 02:15:00+00:00,121.0,2025-12-24 04:16:00+00:00,,Tunisair,TU,TAR,813,TU813,TAR813,2025,12,23,Tuesday,243.0,TUN → CAI,True
2025-12-23,scheduled,Felix Houphouet Boigny,Africa/Abidjan,ABJ,84.0,2025-12-23 20:25:00+00:00,2025-12-23 20:25:00+00:00,2025-12-23 22:01:00+00:00,Bamako,Africa/Bamako,BKO,2025-12-23 21:55:00+00:00,84.0,2025-12-23 23:19:00+00:00,,Tunisair,TU,TAR,399,TU399,TAR399,2025,12,23,Tuesday,168.0,ABJ → BKO,True
2025-12-23,Unknown,Orly,Europe/Paris,ORY,0.0,2025-12-23 20:20:00+00:00,2025-12-23 20:20:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-23 22:45:00+00:00,0.0,,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,23,Tuesday,0.0,ORY → TUN,False
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,88.0,2025-12-23 20:05:00+00:00,2025-12-23 20:05:00+00:00,2025-12-23 22:06:00+00:00,King Abdulaziz International,Asia/Riyadh,JED,2025-12-24 02:30:00+00:00,87.0,2025-12-24 03:57:00+00:00,,Tunisair,TU,TAR,913,TU913,TAR913,2025,12,23,Tuesday,175.0,TUN → JED,True
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,99.0,2025-12-23 18:25:00+00:00,2025-12-23 18:25:00+00:00,2025-12-23 20:36:00+00:00,King Abdulaziz International,Asia/Riyadh,JED,2025-12-24 00:40:00+00:00,99.0,2025-12-24 02:19:00+00:00,,Tunisair,TU,TAR,713,TU713,TAR713,2025,12,23,Tuesday,198.0,TUN → JED,True
2025-12-23,landed,Orly,Europe/Paris,ORY,30.0,2025-12-23 22:30:00+00:00,2025-12-23 22:30:00+00:00,2025-12-23 23:04:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 00:40:00+00:00,30.0,2025-12-24 01:10:00+00:00,2025-12-24 01:10:00+00:00,Tunisair,TU,TAR,2725,TU2725,TAR2725,2025,12,23,Tuesday,60.0,ORY → TUN,True
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,89.0,2025-12-23 17:00:00+00:00,2025-12-23 17:00:00+00:00,2025-12-23 18:31:00+00:00,"Blaise Diagne International Airport
",Unknown,DSS,2025-12-23 21:25:00+00:00,88.0,2025-12-23 22:53:00+00:00,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,23,Tuesday,177.0,TUN → DSS,True
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,122.0,2025-12-23 16:55:00+00:00,2025-12-23 16:55:00+00:00,2025-12-23 19:22:00+00:00,Orly,Europe/Paris,ORY,2025-12-23 19:20:00+00:00,122.0,2025-12-23 21:22:00+00:00,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,23,Tuesday,244.0,TUN → ORY,True
2025-12-23,Unknown,Djerba-Zarzis,Africa/Tunis,DJE,0.0,2025-12-23 15:30:00+00:00,2025-12-23 15:30:00+00:00,,Orly,Europe/Paris,ORY,2025-12-23 18:15:00+00:00,0.0,,,Tunisair,TU,TAR,634,TU634,TAR634,2025,12,23,Tuesday,0.0,DJE → ORY,False
2025-12-23,scheduled,Carthage,Africa/Tunis,TUN,94.0,2025-12-23 15:05:00+00:00,2025-12-23 15:05:00+00:00,2025-12-23 16:40:00+00:00,Felix Houphouet Boigny,Africa/Abidjan,ABJ,2025-12-23 19:25:00+00:00,93.0,2025-12-23 20:58:00+00:00,,Tunisair,TU,TAR,399,TU399,TAR399,2025,12,23,Tuesday,187.0,TUN → ABJ,True
2025-12-23,landed,Carthage,Africa/Tunis,TUN,0.0,2025-12-23 14:30:00+00:00,2025-12-23 14:30:00+00:00,2025-12-23 14:43:00+00:00,Queen Alia International,Asia/Amman,AMM,2025-12-23 20:10:00+00:00,0.0,2025-12-23 19:58:00+00:00,2025-12-23 20:01:00+00:00,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,23,Tuesday,0.0,TUN → AMM,False
2025-12-26,scheduled,Mohamed V,Africa/Casablanca,CMN,0.0,2025-12-26 02:00:00+00:00,2025-12-26 02:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-26 04:25:00+00:00,0.0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,26,Friday,0.0,CMN → TUN,False
2025-12-26,scheduled,Ouagadougou,Africa/Ouagadougou,OUA,0.0,2025-12-26 00:45:00+00:00,2025-12-26 00:45:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-26 05:40:00+00:00,0.0,,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,26,Friday,0.0,OUA → TUN,False
2025-12-26,scheduled,Marseille Provence Airport,Europe/Paris,MRS,0.0,2025-12-26 00:30:00+00:00,2025-12-26 00:30:00+00:00,,Djerba-Zarzis,Africa/Tunis,DJE,2025-12-26 02:30:00+00:00,0.0,,,Tunisair,TU,TAR,695,TU695,TAR695,2025,12,26,Friday,0.0,MRS → DJE,False
2025-12-26,active,King Abdulaziz International,Asia/Riyadh,JED,0.0,2025-12-26 00:15:00+00:00,2025-12-26 00:15:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-26 03:30:00+00:00,0.0,,,Tunisair,TU,TAR,1714,TU1714,TAR1714,2025,12,26,Friday,0.0,JED → TUN,False
2025-12-25,scheduled,"Blaise Diagne International Airport
",Unknown,DSS,0.0,2025-12-25 23:00:00+00:00,2025-12-25 23:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-26 04:40:00+00:00,0.0,,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,25,Thursday,0.0,DSS → TUN,False
2025-12-25,scheduled,Nouakchott,Africa/Nouakchott,NKC,0.0,2025-12-25 22:35:00+00:00,2025-12-25 22:35:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-26 03:50:00+00:00,0.0,,,Tunisair,TU,TAR,564,TU564,TAR564,2025,12,25,Thursday,0.0,NKC → TUN,False
2025-12-25,scheduled,Felix Houphouet Boigny,Africa/Abidjan,ABJ,0.0,2025-12-25 22:30:00+00:00,2025-12-25 22:30:00+00:00,,Ouagadougou,Africa/Ouagadougou,OUA,2025-12-25 23:55:00+00:00,0.0,,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,25,Thursday,0.0,ABJ → OUA,False
2025-12-25,active,Conakry,Africa/Conakry,CKY,0.0,2025-12-25 20:50:00+00:00,2025-12-25 20:50:00+00:00,,"Blaise Diagne International Airport
",Unknown,DSS,2025-12-25 22:10:00+00:00,0.0,,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,25,Thursday,0.0,CKY → DSS,False
2025-12-25,active,Djerba-Zarzis,Africa/Tunis,DJE,0.0,2025-12-25 21:30:00+00:00,2025-12-25 21:30:00+00:00,,Marseille Provence Airport,Europe/Paris,MRS,2025-12-25 23:30:00+00:00,10.0,,,Tunisair,TU,TAR,694,TU694,TAR694,2025,12,25,Thursday,10.0,DJE → MRS,False
2025-12-25,scheduled,Orly,Europe/Paris,ORY,0.0,2025-12-25 20:45:00+00:00,2025-12-25 20:45:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 23:10:00+00:00,0.0,,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,25,Thursday,0.0,ORY → TUN,False
2025-12-25,active,St-ExupÃ©ry,Europe/Paris,LYS,0.0,2025-12-25 19:20:00+00:00,2025-12-25 19:20:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 21:15:00+00:00,44.0,,,Tunisair,TU,TAR,851,TU851,TAR851,2025,12,25,Thursday,44.0,LYS → TUN,True
2025-12-25,active,Vienna International,Europe/Vienna,VIE,0.0,2025-12-25 18:10:00+00:00,2025-12-25 18:10:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-25 20:15:00+00:00,70.0,,,Tunisair,TU,TAR,643,TU643,TAR643,2025,12,25,Thursday,70.0,VIE → TUN,True
2025-12-25,active,St-ExupÃ©ry,Europe/Paris,LYS,0.0,2025-12-25 17:55:00+00:00,2025-12-25 17:55:00+00:00,2025-12-25 17:58:00+00:00,Djerba-Zarzis,Africa/Tunis,DJE,2025-12-25 20:15:00+00:00,3.0,2025-12-25 19:57:00+00:00,,Tunisair,TU,TAR,589,TU589,TAR589,2025,12,25,Thursday,3.0,LYS → DJE,False
2025-12-25,active,Carthage,Africa/Tunis,TUN,11.0,2025-12-25 17:50:00+00:00,2025-12-25 17:50:00+00:00,2025-12-25 18:07:00+00:00,Nouakchott,Africa/Nouakchott,NKC,2025-12-25 21:45:00+00:00,11.0,2025-12-25 21:56:00+00:00,,Tunisair,TU,TAR,563,TU563,TAR563,2025,12,25,Thursday,22.0,TUN → NKC,True
2025-12-25,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-25 17:30:00+00:00,2025-12-25 17:30:00+00:00,,Orly,Europe/Paris,ORY,2025-12-25 19:55:00+00:00,55.0,,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,25,Thursday,55.0,TUN → ORY,True
2025-12-25,scheduled,Carthage,Africa/Tunis,TUN,250.0,2025-12-25 17:10:00+00:00,2025-12-25 17:10:00+00:00,2025-12-25 21:13:00+00:00,Felix Houphouet Boigny,Africa/Abidjan,ABJ,2025-12-25 21:30:00+00:00,250.0,2025-12-26 01:40:00+00:00,,Tunisair,TU,TAR,397,TU397,TAR397,2025,12,25,Thursday,500.0,TUN → ABJ,True
2025-12-25,scheduled,Orly,Europe/Paris,ORY,171.0,2025-12-25 17:00:00+00:00,2025-12-25 17:00:00+00:00,2025-12-25 20:13:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-25 19:25:00+00:00,170.0,2025-12-25 22:15:00+00:00,,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,25,Thursday,341.0,ORY → TUN,True
2025-12-25,active,Cote D'azur International Airport,Europe/Paris,NCE,0.0,2025-12-25 15:20:00+00:00,2025-12-25 15:20:00+00:00,,Habib Bourguiba,Africa/Tunis,MIR,2025-12-25 17:00:00+00:00,78.0,,,Tunisair,TU,TAR,251,TU251,TAR251,2025,12,25,Thursday,78.0,NCE → MIR,True
2025-12-25,active,Carthage,Africa/Tunis,TUN,0.0,2025-12-25 15:00:00+00:00,2025-12-25 15:00:00+00:00,,Es Senia,Africa/Algiers,ORN,2025-12-25 16:45:00+00:00,270.0,,,Tunisair,TU,TAR,708,TU708,TAR708,2025,12,25,Thursday,270.0,TUN → ORN,True
2025-12-24,scheduled,Felix Houphouet Boigny,Africa/Abidjan,ABJ,49.0,2025-12-24 22:30:00+00:00,2025-12-24 22:30:00+00:00,2025-12-24 23:55:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-25 04:40:00+00:00,49.0,2025-12-25 05:29:00+00:00,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,24,Wednesday,98.0,ABJ → TUN,True
2025-12-24,Unknown,Orly,Europe/Paris,ORY,0.0,2025-12-24 18:00:00+00:00,2025-12-24 18:00:00+00:00,,Carthage,Africa/Tunis,TUN,2025-12-24 20:04:00+00:00,0.0,,,Tunisair,TU,TAR,9017,TU9017,TAR9017,2025,12,24,Wednesday,0.0,ORY → TUN,False
2025-12-24,Unknown,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 22:25:00+00:00,2025-12-24 22:25:00+00:00,,Mohamed V,Africa/Casablanca,CMN,2025-12-25 01:10:00+00:00,0.0,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,24,Wednesday,0.0,TUN → CMN,False
2025-12-24,landed,Carthage,Africa/Tunis,TUN,54.0,2025-12-24 22:10:00+00:00,2025-12-24 22:10:00+00:00,2025-12-24 23:32:00+00:00,Istanbul Airport,Europe/Istanbul,IST,2025-12-25 02:45:00+00:00,54.0,2025-12-25 03:34:00+00:00,2025-12-25 03:39:00+00:00,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,24,Wednesday,108.0,TUN → IST,True
2025-12-24,scheduled,Niamey,Africa/Niamey,NIM,86.0,2025-12-24 20:45:00+00:00,2025-12-24 20:45:00+00:00,2025-12-24 22:19:00+00:00,Felix Houphouet Boigny,Africa/Abidjan,ABJ,2025-12-24 21:30:00+00:00,86.0,2025-12-24 22:56:00+00:00,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,24,Wednesday,172.0,NIM → ABJ,True
2025-12-24,scheduled,Orly,Europe/Paris,ORY,150.0,2025-12-24 20:20:00+00:00,2025-12-24 20:20:00+00:00,2025-12-24 23:13:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 22:45:00+00:00,149.0,2025-12-25 01:14:00+00:00,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,24,Wednesday,299.0,ORY → TUN,True
2025-12-24,landed,Pierre Elliott Trudeau International,America/Montreal,YUL,37.0,2025-12-24 14:15:00+00:00,2025-12-24 14:15:00+00:00,2025-12-24 15:15:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-25 04:30:00+00:00,37.0,2025-12-25 05:06:00+00:00,2025-12-25 05:07:00+00:00,Tunisair,TU,TAR,203,TU203,TAR203,2025,12,24,Wednesday,74.0,YUL → TUN,True
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,74.0,2025-12-24 20:05:00+00:00,2025-12-24 20:05:00+00:00,2025-12-24 21:54:00+00:00,King Abdulaziz International,Asia/Riyadh,JED,2025-12-25 02:30:00+00:00,74.0,2025-12-25 03:44:00+00:00,,Tunisair,TU,TAR,913,TU913,TAR913,2025,12,24,Wednesday,148.0,TUN → JED,True
2025-12-24,scheduled,Franz Josef Strauss,Europe/Berlin,MUC,66.0,2025-12-24 19:00:00+00:00,2025-12-24 19:00:00+00:00,2025-12-24 20:29:00+00:00,Djerba-Zarzis,Africa/Tunis,DJE,2025-12-24 21:35:00+00:00,66.0,2025-12-24 22:41:00+00:00,,Tunisair,TU,TAR,499,TU499,TAR499,2025,12,24,Wednesday,132.0,MUC → DJE,True
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,238.0,2025-12-24 17:30:00+00:00,2025-12-24 17:30:00+00:00,2025-12-24 22:02:00+00:00,King Abdulaziz International,Asia/Riyadh,JED,2025-12-24 23:55:00+00:00,238.0,2025-12-25 03:53:00+00:00,,Tunisair,TU,TAR,1713,TU1713,TAR1713,2025,12,24,Wednesday,476.0,TUN → JED,True
2025-12-24,landed,Cote D'azur International Airport,Europe/Paris,NCE,7.0,2025-12-24 17:50:00+00:00,2025-12-24 17:50:00+00:00,2025-12-24 18:19:00+00:00,Habib Bourguiba,Africa/Tunis,MIR,2025-12-24 19:30:00+00:00,7.0,2025-12-24 19:41:00+00:00,2025-12-24 19:37:00+00:00,Tunisair,TU,TAR,251,TU251,TAR251,2025,12,24,Wednesday,14.0,NCE → MIR,False
2025-12-24,scheduled,DÃ¼sseldorf International Airport,Europe/Berlin,DUS,122.0,2025-12-24 17:00:00+00:00,2025-12-24 17:00:00+00:00,2025-12-24 19:26:00+00:00,Carthage,Africa/Tunis,TUN,2025-12-24 19:40:00+00:00,121.0,2025-12-24 21:41:00+00:00,,Tunisair,TU,TAR,527,TU527,TAR527,2025,12,24,Wednesday,243.0,DUS → TUN,True
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,167.0,2025-12-24 16:55:00+00:00,2025-12-24 16:55:00+00:00,2025-12-24 19:59:00+00:00,Orly,Europe/Paris,ORY,2025-12-24 19:20:00+00:00,167.0,2025-12-24 22:07:00+00:00,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,24,Wednesday,334.0,TUN → ORY,True
2025-12-24,landed,Carthage,Africa/Tunis,TUN,0.0,2025-12-24 16:40:00+00:00,2025-12-24 16:40:00+00:00,2025-12-24 17:00:00+00:00,Queen Alia International,Asia/Amman,AMM,2025-12-24 22:20:00+00:00,0.0,2025-12-24 22:13:00+00:00,2025-12-24 22:14:00+00:00,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,24,Wednesday,0.0,TUN → AMM,False
2025-12-24,scheduled,Carthage,Africa/Tunis,TUN,57.0,2025-12-24 15:55:00+00:00,2025-12-24 15:55:00+00:00,2025-12-24 17:04:00+00:00,Niamey,Africa/Niamey,NIM,2025-12-24 19:55:00+00:00,56.0,2025-12-24 20:51:00+00:00,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,24,Wednesday,113.0,TUN → NIM,True
2025-12-24,landed,Carthage,Africa/Tunis,TUN,34.0,2025-12-24 15:10:00+00:00,2025-12-24 15:10:00+00:00,2025-12-24 16:12:00+00:00,Barajas,Europe/Madrid,MAD,2025-12-24 17:25:00+00:00,34.0,2025-12-24 18:00:00+00:00,2025-12-24 17:59:00+00:00,Tunisair,TU,TAR,606,TU606,TAR606,2025,12,24,Wednesday,68.0,TUN → MAD,True
2025-12-24,landed,Habib Bourguiba,Africa/Tunis,MIR,17.0,2025-12-24 15:10:00+00:00,2025-12-24 15:10:00+00:00,2025-12-24 15:39:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,2025-12-24 16:50:00+00:00,17.0,2025-12-24 17:02:00+00:00,2025-12-24 17:07:00+00:00,Tunisair,TU,TAR,250,TU250,TAR250,2025,12,24,Wednesday,34.0,MIR → NCE,True
2025-12-24,landed,Djerba-Zarzis,Africa/Tunis,DJE,17.0,2025-12-24 15:25:00+00:00,2025-12-24 15:25:00+00:00,2025-12-24 16:05:00+00:00,Franz Josef Strauss,Europe/Berlin,MUC,2025-12-24 18:00:00+00:00,17.0,2025-12-24 18:13:00+00:00,2025-12-24 18:17:00+00:00,Tunisair,TU,TAR,498,TU498,TAR498,2025,12,24,Wednesday,34.0,DJE → MUC,True
